Category,cleaned_resume,LabelEncoding
Blockchain,key program language c c++ python apex visualforce database mysql framework django technologies salesforcecom administration development forcecom salesforce crm blockchain website design html5 css3 project diploma project name vanetvirtual ad hoc network technology use java project system make videostreame project give real time videosteame two device use vanet ap degree project name drowsiness detection system technology use python raspberry pi project system make driver safety parson drive car detect drowsy condition parson system bring alarmeducation detail january 2017 computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 ssc nashik maharashtra cdomeri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c++ exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description description manage mining firm create smart contract wave ethereum platform,3
Blockchain,software language c c++ java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup script html javascript php css jquery angular js framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limit jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac address lease line osi layer route protocol status network designereducation detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month css exprience 12 month html exprience 12 month javascript exprience 12 month c++ exprience 6 monthscompany detail company auxledger description work lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deploy java byte code ethereum well write api java spring build front end call api audit logg audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypt form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description work usa team blockchain ethereum design product ethereum blockchain setup private ethereum bitcoin blockchain work loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system design front end backend content website manageable admin panel news portal news portal content hindi language use html css javascript jdbc mysql data base birthday reminder small web application birthday reminder use html css javascript jdbc mysql db car parking system web application management car parking system use html css javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013sep 2014 web developer company portal employee management inside company onsite employee differentdifferent district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric blockchain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node js react js express js,3
Blockchain,bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c program java machine learn specilaize brain computer interface computer networking server admin computer vision data analytic cloud compute reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail network exprience 27 month data analytic exprience 11 month computer vision exprience 6 month java exprience 6 month machine learn exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytic networking term company virtual description develop prototype smart india hackthon deployment level 3networking switch intern bharti airtel private limited mumbai company 1international research scholar university rome tor vergata rome description nov 2017 nov 2017 do research reality base brain computer interface propose paper international journal advanced research ijar20656 accept paper reviewer smart kisan revolutionizing country ijsrd accept publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handle group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8data science web analytic positron internet virtual description company description make people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,3
Blockchain,hobbie play chess solve rubiks cube watch series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspms jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global services pvt ltd description work productively team identify requirement propose idea enhance product develop manage user blockchain account wallet transaction regularly monitor smooth execution blockchain transaction wallet function along identify correct possible error write smart contract apis document company corpcloud global services pvt ltd description identify complex bug system resolve implement update application module direction senior effectively code require change alteration check repository use bit bucket perform code checkin checkout regularly work apis,3
Blockchain,strong cs fundamental problem solve ethereum smart contract solidity golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aw docker microservice blockchain protocol consensuseducation detail january 2014 mtech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aw exprience 6 month problem solve exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol roll multiple blockchain base pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable host wallet base erc 20 standard xinfin network work production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focus direct mutual fund build various scalable web base product b2b b2c base mean stack technology integrate multiple finance applicationsentitie eg integration kyc mf entities technology nodejs angularjs mongodb express company yallaspree description hyderabad telangana yallaspree large digital shopping directory uae 22k store responsibility develop maintain follow module admin vendor interface database operation write webservice complete notification system event offer page technology cakephp php framework jquery mysql company railtiffincom description mumbai maharashtra railtiffincom ecommerce platform serve food railway passenger work multiple role like bug fix db operation feature customisation write api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquarter dallas usa offices india work birst analytic tool develop deploy maintain report,3
Blockchain,key program language c c++ python apex visualforce database mysql framework django technologies salesforcecom administration development forcecom salesforce crm blockchain website design html5 css3 project diploma project name vanetvirtual ad hoc network technology use java project system make videostreame project give real time videosteame two device use vanet ap degree project name drowsiness detection system technology use python raspberry pi project system make driver safety parson drive car detect drowsy condition parson system bring alarmeducation detail january 2017 computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 ssc nashik maharashtra cdomeri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c++ exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description description manage mining firm create smart contract wave ethereum platform,3
Blockchain,software language c c++ java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup script html javascript php css jquery angular js framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limit jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac address lease line osi layer route protocol status network designereducation detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month css exprience 12 month html exprience 12 month javascript exprience 12 month c++ exprience 6 monthscompany detail company auxledger description work lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deploy java byte code ethereum well write api java spring build front end call api audit logg audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypt form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description work usa team blockchain ethereum design product ethereum blockchain setup private ethereum bitcoin blockchain work loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system design front end backend content website manageable admin panel news portal news portal content hindi language use html css javascript jdbc mysql data base birthday reminder small web application birthday reminder use html css javascript jdbc mysql db car parking system web application management car parking system use html css javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013sep 2014 web developer company portal employee management inside company onsite employee differentdifferent district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric blockchain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node js react js express js,3
Blockchain,bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c program java machine learn specilaize brain computer interface computer networking server admin computer vision data analytic cloud compute reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail network exprience 27 month data analytic exprience 11 month computer vision exprience 6 month java exprience 6 month machine learn exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytic networking term company virtual description develop prototype smart india hackthon deployment level 3networking switch intern bharti airtel private limited mumbai company 1international research scholar university rome tor vergata rome description nov 2017 nov 2017 do research reality base brain computer interface propose paper international journal advanced research ijar20656 accept paper reviewer smart kisan revolutionizing country ijsrd accept publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handle group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8data science web analytic positron internet virtual description company description make people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,3
Blockchain,hobbie play chess solve rubiks cube watch series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspms jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global services pvt ltd description work productively team identify requirement propose idea enhance product develop manage user blockchain account wallet transaction regularly monitor smooth execution blockchain transaction wallet function along identify correct possible error write smart contract apis document company corpcloud global services pvt ltd description identify complex bug system resolve implement update application module direction senior effectively code require change alteration check repository use bit bucket perform code checkin checkout regularly work apis,3
Blockchain,strong cs fundamental problem solve ethereum smart contract solidity golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aw docker microservice blockchain protocol consensuseducation detail january 2014 mtech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aw exprience 6 month problem solve exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol roll multiple blockchain base pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable host wallet base erc 20 standard xinfin network work production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focus direct mutual fund build various scalable web base product b2b b2c base mean stack technology integrate multiple finance applicationsentitie eg integration kyc mf entities technology nodejs angularjs mongodb express company yallaspree description hyderabad telangana yallaspree large digital shopping directory uae 22k store responsibility develop maintain follow module admin vendor interface database operation write webservice complete notification system event offer page technology cakephp php framework jquery mysql company railtiffincom description mumbai maharashtra railtiffincom ecommerce platform serve food railway passenger work multiple role like bug fix db operation feature customisation write api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquarter dallas usa offices india work birst analytic tool develop deploy maintain report,3
Blockchain,key program language c c++ python apex visualforce database mysql framework django technologies salesforcecom administration development forcecom salesforce crm blockchain website design html5 css3 project diploma project name vanetvirtual ad hoc network technology use java project system make videostreame project give real time videosteame two device use vanet ap degree project name drowsiness detection system technology use python raspberry pi project system make driver safety parson drive car detect drowsy condition parson system bring alarmeducation detail january 2017 computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 ssc nashik maharashtra cdomeri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c++ exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description description manage mining firm create smart contract wave ethereum platform,3
Blockchain,software language c c++ java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup script html javascript php css jquery angular js framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limit jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac address lease line osi layer route protocol status network designereducation detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month css exprience 12 month html exprience 12 month javascript exprience 12 month c++ exprience 6 monthscompany detail company auxledger description work lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deploy java byte code ethereum well write api java spring build front end call api audit logg audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypt form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description work usa team blockchain ethereum design product ethereum blockchain setup private ethereum bitcoin blockchain work loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system design front end backend content website manageable admin panel news portal news portal content hindi language use html css javascript jdbc mysql data base birthday reminder small web application birthday reminder use html css javascript jdbc mysql db car parking system web application management car parking system use html css javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013sep 2014 web developer company portal employee management inside company onsite employee differentdifferent district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric blockchain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node js react js express js,3
Blockchain,bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c program java machine learn specilaize brain computer interface computer networking server admin computer vision data analytic cloud compute reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail network exprience 27 month data analytic exprience 11 month computer vision exprience 6 month java exprience 6 month machine learn exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytic networking term company virtual description develop prototype smart india hackthon deployment level 3networking switch intern bharti airtel private limited mumbai company 1international research scholar university rome tor vergata rome description nov 2017 nov 2017 do research reality base brain computer interface propose paper international journal advanced research ijar20656 accept paper reviewer smart kisan revolutionizing country ijsrd accept publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handle group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8data science web analytic positron internet virtual description company description make people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,3
Blockchain,hobbie play chess solve rubiks cube watch series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspms jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global services pvt ltd description work productively team identify requirement propose idea enhance product develop manage user blockchain account wallet transaction regularly monitor smooth execution blockchain transaction wallet function along identify correct possible error write smart contract apis document company corpcloud global services pvt ltd description identify complex bug system resolve implement update application module direction senior effectively code require change alteration check repository use bit bucket perform code checkin checkout regularly work apis,3
Blockchain,strong cs fundamental problem solve ethereum smart contract solidity golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aw docker microservice blockchain protocol consensuseducation detail january 2014 mtech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aw exprience 6 month problem solve exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol roll multiple blockchain base pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable host wallet base erc 20 standard xinfin network work production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focus direct mutual fund build various scalable web base product b2b b2c base mean stack technology integrate multiple finance applicationsentitie eg integration kyc mf entities technology nodejs angularjs mongodb express company yallaspree description hyderabad telangana yallaspree large digital shopping directory uae 22k store responsibility develop maintain follow module admin vendor interface database operation write webservice complete notification system event offer page technology cakephp php framework jquery mysql company railtiffincom description mumbai maharashtra railtiffincom ecommerce platform serve food railway passenger work multiple role like bug fix db operation feature customisation write api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquarter dallas usa offices india work birst analytic tool develop deploy maintain report,3
Blockchain,key program language c c++ python apex visualforce database mysql framework django technologies salesforcecom administration development forcecom salesforce crm blockchain website design html5 css3 project diploma project name vanetvirtual ad hoc network technology use java project system make videostreame project give real time videosteame two device use vanet ap degree project name drowsiness detection system technology use python raspberry pi project system make driver safety parson drive car detect drowsy condition parson system bring alarmeducation detail january 2017 computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 ssc nashik maharashtra cdomeri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c++ exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description description manage mining firm create smart contract wave ethereum platform,3
Blockchain,software language c c++ java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup script html javascript php css jquery angular js framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limit jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac address lease line osi layer route protocol status network designereducation detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month css exprience 12 month html exprience 12 month javascript exprience 12 month c++ exprience 6 monthscompany detail company auxledger description work lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deploy java byte code ethereum well write api java spring build front end call api audit logg audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypt form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description work usa team blockchain ethereum design product ethereum blockchain setup private ethereum bitcoin blockchain work loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system design front end backend content website manageable admin panel news portal news portal content hindi language use html css javascript jdbc mysql data base birthday reminder small web application birthday reminder use html css javascript jdbc mysql db car parking system web application management car parking system use html css javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013sep 2014 web developer company portal employee management inside company onsite employee differentdifferent district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric blockchain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node js react js express js,3
Blockchain,bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c program java machine learn specilaize brain computer interface computer networking server admin computer vision data analytic cloud compute reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail network exprience 27 month data analytic exprience 11 month computer vision exprience 6 month java exprience 6 month machine learn exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytic networking term company virtual description develop prototype smart india hackthon deployment level 3networking switch intern bharti airtel private limited mumbai company 1international research scholar university rome tor vergata rome description nov 2017 nov 2017 do research reality base brain computer interface propose paper international journal advanced research ijar20656 accept paper reviewer smart kisan revolutionizing country ijsrd accept publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handle group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8data science web analytic positron internet virtual description company description make people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,3
Blockchain,hobbie play chess solve rubiks cube watch series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspms jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global services pvt ltd description work productively team identify requirement propose idea enhance product develop manage user blockchain account wallet transaction regularly monitor smooth execution blockchain transaction wallet function along identify correct possible error write smart contract apis document company corpcloud global services pvt ltd description identify complex bug system resolve implement update application module direction senior effectively code require change alteration check repository use bit bucket perform code checkin checkout regularly work apis,3
Blockchain,strong cs fundamental problem solve ethereum smart contract solidity golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aw docker microservice blockchain protocol consensuseducation detail january 2014 mtech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aw exprience 6 month problem solve exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol roll multiple blockchain base pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable host wallet base erc 20 standard xinfin network work production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focus direct mutual fund build various scalable web base product b2b b2c base mean stack technology integrate multiple finance applicationsentitie eg integration kyc mf entities technology nodejs angularjs mongodb express company yallaspree description hyderabad telangana yallaspree large digital shopping directory uae 22k store responsibility develop maintain follow module admin vendor interface database operation write webservice complete notification system event offer page technology cakephp php framework jquery mysql company railtiffincom description mumbai maharashtra railtiffincom ecommerce platform serve food railway passenger work multiple role like bug fix db operation feature customisation write api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquarter dallas usa offices india work birst analytic tool develop deploy maintain report,3
Blockchain,key program language c c++ python apex visualforce database mysql framework django technologies salesforcecom administration development forcecom salesforce crm blockchain website design html5 css3 project diploma project name vanetvirtual ad hoc network technology use java project system make videostreame project give real time videosteame two device use vanet ap degree project name drowsiness detection system technology use python raspberry pi project system make driver safety parson drive car detect drowsy condition parson system bring alarmeducation detail january 2017 computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 ssc nashik maharashtra cdomeri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c++ exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description description manage mining firm create smart contract wave ethereum platform,3
Blockchain,software language c c++ java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup script html javascript php css jquery angular js framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limit jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac address lease line osi layer route protocol status network designereducation detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month css exprience 12 month html exprience 12 month javascript exprience 12 month c++ exprience 6 monthscompany detail company auxledger description work lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deploy java byte code ethereum well write api java spring build front end call api audit logg audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypt form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description work usa team blockchain ethereum design product ethereum blockchain setup private ethereum bitcoin blockchain work loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system design front end backend content website manageable admin panel news portal news portal content hindi language use html css javascript jdbc mysql data base birthday reminder small web application birthday reminder use html css javascript jdbc mysql db car parking system web application management car parking system use html css javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013sep 2014 web developer company portal employee management inside company onsite employee differentdifferent district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric blockchain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node js react js express js,3
Blockchain,bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c program java machine learn specilaize brain computer interface computer networking server admin computer vision data analytic cloud compute reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail network exprience 27 month data analytic exprience 11 month computer vision exprience 6 month java exprience 6 month machine learn exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytic networking term company virtual description develop prototype smart india hackthon deployment level 3networking switch intern bharti airtel private limited mumbai company 1international research scholar university rome tor vergata rome description nov 2017 nov 2017 do research reality base brain computer interface propose paper international journal advanced research ijar20656 accept paper reviewer smart kisan revolutionizing country ijsrd accept publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handle group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8data science web analytic positron internet virtual description company description make people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,3
Blockchain,hobbie play chess solve rubiks cube watch series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspms jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global services pvt ltd description work productively team identify requirement propose idea enhance product develop manage user blockchain account wallet transaction regularly monitor smooth execution blockchain transaction wallet function along identify correct possible error write smart contract apis document company corpcloud global services pvt ltd description identify complex bug system resolve implement update application module direction senior effectively code require change alteration check repository use bit bucket perform code checkin checkout regularly work apis,3
Blockchain,strong cs fundamental problem solve ethereum smart contract solidity golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aw docker microservice blockchain protocol consensuseducation detail january 2014 mtech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aw exprience 6 month problem solve exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol roll multiple blockchain base pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable host wallet base erc 20 standard xinfin network work production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focus direct mutual fund build various scalable web base product b2b b2c base mean stack technology integrate multiple finance applicationsentitie eg integration kyc mf entities technology nodejs angularjs mongodb express company yallaspree description hyderabad telangana yallaspree large digital shopping directory uae 22k store responsibility develop maintain follow module admin vendor interface database operation write webservice complete notification system event offer page technology cakephp php framework jquery mysql company railtiffincom description mumbai maharashtra railtiffincom ecommerce platform serve food railway passenger work multiple role like bug fix db operation feature customisation write api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquarter dallas usa offices india work birst analytic tool develop deploy maintain report,3
